Timestamp,U3_HNC10AA101XQ01,U3_HNC10AN001XQ01,U3_HNC10CF101,U3_HNC10CG101XQ01,U3_DPU56A105
10017,50.97906,324.53622,4.69786,50.40809,5089.55518
10018,50.99843,323.12436,4.73136,50.42778,5042.47168
10019,50.94359,324.93893,4.69883,50.44748,5082.03955
10020,51.01922,326.23383,4.76234,50.43571,5124.104
10021,51.03541,323.46872,4.72097,50.41782,5145.73389
10022,51.05298,323.04761,4.6969,50.44068,5006.35693
10023,51.01971,324.97375,4.7238,50.41832,5040.53076
10024,50.96713,324.84064,4.74473,50.42083,5057.89404
10025,50.98486,321.65573,4.69561,50.40259,5030.21924
10026,50.98084,323.05154,4.75625,50.42507,5014.56445
10027,51.01157,324.97009,4.74843,50.45414,5056.89502
10028,51.0395,326.41397,4.74306,50.43965,5093.74414
10029,50.9757,322.58487,4.75568,50.37356,5059.52002
10030,50.93588,322.39633,4.74282,50.35033,5025.29639
10031,50.87948,324.23749,4.72434,50.44867,5062.23193
10032,50.8433,323.05121,4.67601,50.41475,5101.25488
10033,50.82256,322.42328,4.76603,50.40789,5123.80518
10034,50.71033,323.6178,4.72903,50.43137,5145.87012
10035,50.56985,327.38437,4.79466,50.45485,5111.271
10036,50.44182,324.1109,4.71523,50.42835,5074.93701
10037,50.31086,325.72162,4.69359,50.31321,5055.50488
10038,50.1594,321.6564,4.73179,50.14404,5036.07275
10039,49.71118,322.1109,4.69228,49.6835,5041.61279
10040,49.44894,322.09027,4.70448,49.44628,5065.90771
10041,49.29689,324.70764,4.69437,49.3255,5078.74512
10042,49.17842,324.70892,4.70901,49.25657,5036.04053
10043,49.04515,324.06998,4.70502,49.10395,4993.33594
10044,48.98347,323.28915,4.69873,48.91337,4987.82568
10045,48.97401,322.52197,4.70626,48.87461,5010.27148
10046,48.97381,322.7597,4.68243,48.83585,5001.81885
10047,49.00428,322.96835,4.70135,48.79708,4992.43701
10048,48.87589,319.79584,4.66982,48.75833,4995.39746
10049,48.78517,319.99664,4.68109,48.71957,5012.23682
10050,48.6646,322.77173,4.68519,48.66659,5029.07617
10051,48.80271,319.6463,4.66041,48.50759,5014.05078
10052,48.90018,320.08658,4.69716,48.55455,4963.18018
10053,48.95573,321.17279,4.67709,48.50698,4951.74707
10054,49.16195,321.73282,4.65523,48.51699,4993.22314
10055,49.12446,319.11575,4.6299,48.527,4966.0625
10056,49.18097,321.90674,4.63243,48.53701,4938.90186
10057,49.24561,319.76642,4.62386,48.54702,4976.36328
10058,49.30365,322.12518,4.66913,48.55702,5038.82617
10059,49.28608,322.55814,4.63799,48.5579,5011.42041
10060,49.32344,319.21991,4.63704,48.5143,4984.01465
10061,49.25202,319.45084,4.66141,48.53193,4979.30273
10062,49.18352,319.95026,4.72122,48.52253,5000.17188
10063,49.11927,321.74118,4.69427,48.54274,5021.0415
10064,49.05627,321.38495,4.64017,48.52937,5006.81494
10065,48.99369,319.30936,4.67488,48.54944,4991.50293
10066,48.89982,320.74408,4.70565,48.5511,4980.61572
10067,48.87852,323.258,4.67755,48.51252,5028.60498
10068,48.95041,319.33865,4.63665,48.52323,5076.59473
10069,48.94746,323.13489,4.66421,48.53394,5014.9043
10070,49.06356,321.2598,4.64608,48.54465,4973.9751
10071,49.106,322.32062,4.69629,48.55536,4951.38232
10072,49.05219,319.07181,4.64035,48.56108,4944.11865
10073,49.02707,321.40881,4.61314,48.51844,5011.90967
10074,49.04218,320.44153,4.64698,48.51834,5072.14746
10075,49.00949,320.40894,4.67938,48.55647,5031.26855
10076,49.00288,319.31241,4.64435,48.52483,5000.88086
10077,48.95459,322.37598,4.66105,48.52307,4975.1167
10078,48.91144,319.54901,4.61673,48.55794,4957.62354
10079,48.90189,320.25311,4.62147,48.51433,4940.13037
10080,48.87595,321.23935,4.62503,48.55268,4963.02002
10081,48.85,322.16721,4.69157,48.50572,5043.91748
10082,48.84613,319.4545,4.68723,48.5146,4977.42041
10083,48.80834,321.16849,4.66947,48.51371,4910.92334
10084,48.82303,321.90491,4.649,48.55127,5082.98926
10085,48.74088,321.96811,4.68039,48.52233,4995.98486
10086,48.7625,319.22021,4.68313,48.54581,5018.53125
10087,48.78413,321.49222,4.64383,48.51376,5044.58252
10088,48.83349,319.5463,4.62165,48.54124,5070.63379
10089,48.76987,321.2153,4.60579,48.50602,4980.15088
10090,48.77245,321.03406,4.65491,48.51637,4987.66504
10091,48.7749,321.23749,4.66051,48.52672,5045.56104
10092,48.82385,317.82809,4.61179,48.53706,5026.62061
10093,48.82324,319.202,4.624,48.54741,4949.4082
10094,48.83996,320.69006,4.6443,48.55776,4966.71338
10095,48.79693,318.47003,4.59588,48.55508,4987.07275
10096,48.90126,320.39072,4.62603,48.51692,4989.80273
10097,48.86568,319.94196,4.66646,48.56258,4972.53369
10098,48.93292,317.76501,4.64107,48.5589,4955.26465
10099,48.90669,320.06198,4.62954,48.5107,4934.8291
10100,48.94444,317.57162,4.62338,48.51917,4914.29102
10101,48.9713,319.60715,4.61435,48.53107,4941.81055
10102,49.14147,320.15268,4.67347,48.52449,4971.51611
10103,49.31438,318.70908,4.63017,48.52037,4987.29395
10104,49.57364,319.65845,4.60552,48.73615,5003.07227
10105,49.78191,322.10086,4.61823,48.94799,5007.19971
10106,49.81971,318.64474,4.61797,49.00903,4979.52148
10107,49.84966,320.12701,4.63679,49.07008,4951.84277
10108,49.97175,321.24249,4.65486,49.13113,4958.57959
10109,50.12008,322.03232,4.61778,49.19218,4975.71289
10110,50.17969,321.92526,4.6544,49.25322,4991.53906
10111,50.24445,319.53958,4.66772,49.35717,5003.79297
10112,50.23074,318.54135,4.65405,49.33063,5016.04736
10113,50.26299,321.57092,4.69483,49.30409,5029.5791
10114,50.29359,321.6402,4.65484,49.33698,5046.60547
10115,50.37143,321.97409,4.66969,49.37306,5063.63184
10116,50.44426,321.1152,4.64952,49.53371,5049.4292
10117,50.35883,320.1489,4.63235,49.59624,5011.99609
10118,50.32113,322.36963,4.69055,49.58403,5008.29785
10119,50.30962,322.591,4.71518,49.57183,5004.59912
10120,50.14612,318.71396,4.62668,49.55962,5000.90088
10121,50.18521,319.93527,4.67678,49.54741,5011.52637
10122,50.09127,320.50427,4.68926,49.54966,5022.63477
10123,50.09088,320.54654,4.70496,49.56293,5033.74316
10124,50.01546,322.65591,4.68811,49.5762,5019.21729
10125,50.06987,319.46265,4.66556,49.58947,5003.82471
10126,50.0863,320.13678,4.65605,49.60274,4987.94971
10127,50.20242,320.21027,4.68707,49.58841,4965.37451
10128,50.31768,321.29767,4.68596,49.57315,4942.79932
10129,50.41836,321.56509,4.68209,49.55789,4984.75732
10130,50.43209,319.66904,4.67987,49.54263,5030.37451
10131,50.48826,321.77454,4.63878,49.67418,4997.30273
10132,50.56231,322.55078,4.68128,49.75607,4976.60547
10133,50.60342,320.54953,4.70111,49.83796,4989.89697
10134,50.64841,321.39923,4.67924,49.91986,4996.73584
10135,50.68781,317.42911,4.5815,50.00175,4971.34521
10136,50.80817,321.09262,4.6161,50.08364,4945.95459
10137,50.8562,319.87158,4.61814,50.16553,4938.60059
10138,50.98496,320.88953,4.65207,50.24743,4976.44873
10139,51.08701,323.09415,4.63157,50.39343,4952.78223
10140,51.19326,319.46548,4.63988,50.38111,4929.11523
10141,51.24054,322.76465,4.62978,50.35336,4971.88428
10142,51.24538,319.60092,4.65616,50.31857,5056.85107
10143,51.30533,319.46426,4.6459,50.31526,5048.84814
10144,51.33739,319.89941,4.62462,50.36445,5011.67969
10145,51.41932,319.59451,4.65133,50.39413,4952.18408
10146,51.48372,319.85284,4.61352,50.4238,4980.65479
10147,51.53303,319.33023,4.64309,50.45348,5034.04395
10148,51.49308,320.54898,4.68638,50.48315,4970.41748
10149,51.56855,320.04672,4.618,50.51283,4984.33447
10150,51.56279,321.37152,4.62835,50.54251,5057.68555
10151,51.58669,322.38031,4.65555,50.57218,5024.42041
10152,51.54547,319.79727,4.63581,50.60186,4987.41357
10153,51.61401,322.02264,4.64516,50.63153,4974.89941
10154,51.62812,322.13376,4.6598,50.66121,4963.24756
10155,51.61525,320.87717,4.61568,50.69089,4954.21436
10156,51.67072,320.48608,4.67846,50.72057,4982.36328
10157,51.67866,322.685,4.6514,50.75024,5000.49365
10158,51.70311,320.74805,4.67095,50.78315,4990.95117
10159,51.6763,322.45215,4.63776,50.81854,4981.40869
10160,51.73874,321.7626,4.65471,50.85393,5006.56934
10161,51.76123,321.6109,4.63177,50.88932,5037.11426
10162,51.76831,323.13675,4.69535,50.92471,5027.58838
10163,51.79338,320.9682,4.66962,50.96009,5005.79443
10164,51.81859,323.95792,4.70532,50.99548,5001.05127
10165,51.83802,320.84607,4.7049,51.02667,5043.50293
10166,51.88272,324.12567,4.69657,51.05574,5066.4209
10167,51.91619,323.88507,4.70355,51.08481,5035.24414
10168,51.97359,323.08133,4.69027,51.11388,5004.06787
10169,52.02882,325.16122,4.71575,51.13351,5062.01074
10170,52.01661,322.01746,4.67407,51.14228,5137.48877
10171,52.0059,324.03946,4.65355,51.15105,5072.07471
10172,52.07751,326.05597,4.67256,51.15982,5073.31641
10173,52.10001,322.45355,4.67371,51.16859,5084.95166
10174,52.11069,324.73602,4.69091,51.17736,5096.5874
10175,52.08459,322.16263,4.70088,51.18613,5068.66797
10176,52.03261,324.78091,4.69115,51.1949,5010.28223
10177,52.00557,324.91666,4.71336,51.20367,5021.29053
10178,51.9769,323.0885,4.66378,51.21244,5053.62793
10179,51.97463,323.79535,4.70236,51.22121,5045.50049
10180,51.98717,322.53806,4.66867,51.22998,5024.92822
10181,51.95945,323.36456,4.68627,51.23875,5019.24951
10182,51.92937,322.39499,4.6767,51.24752,5054.94141
10183,51.86357,323.18369,4.75668,51.25629,5090.6333
10184,51.81766,321.02979,4.69562,51.26506,5087.54541
10185,51.78824,323.36575,4.71942,51.27383,5072.37158
10186,51.75943,324.22815,4.72453,51.2826,5055.15918
10187,51.73945,323.50879,4.73765,51.29137,5037.94678
10188,51.75242,324.35962,4.70741,51.30014,5020.73438
10189,51.70618,320.56485,4.70984,51.30891,5040.72168
10190,51.70177,322.70151,4.69192,51.31769,5066.54932
10191,51.7038,322.49796,4.69969,51.32646,5072.71045
10192,51.73993,320.73883,4.68407,51.33523,5044.53906
10193,51.72607,321.39597,4.70593,51.344,5036.25049
10194,51.81911,323.18088,4.64236,51.35278,5043.32568
10195,51.87599,323.37567,4.69806,51.36155,5049.7832
10196,51.93802,323.04999,4.63123,51.37032,5053.0918
10197,51.98788,322.56897,4.67954,51.37909,5056.40039
10198,52.00473,323.00992,4.65975,51.38786,5052.6123
10199,52.04602,322.88065,4.64071,51.39663,5029.03174
10200,52.08509,323.84586,4.70207,51.40541,5018.18408
10201,52.14153,321.71594,4.72494,51.41418,5072.34033
10202,52.12048,322.25266,4.67863,51.42295,5117.06201
10203,52.09942,322.9191,4.6913,51.43172,5023.11572
10204,52.07802,323.1778,4.72566,51.43987,5021.27344
10205,52.052,325.06564,4.80559,51.4477,5033.96631
10206,51.95605,321.90094,4.76179,51.45552,5051.14648
10207,51.89846,324.94122,4.72353,51.46335,5076.18555
10208,51.86482,321.85712,4.75358,51.47118,5101.22461
10209,51.76722,323.95618,4.74558,51.47901,5088.39209
10210,51.69207,325.28998,4.74663,51.48684,5046.21094
10211,51.55397,324.88937,4.71151,51.49466,5009.71143
10212,51.51707,323.88199,4.79625,51.50249,4983.16895
10213,51.47354,325.77798,4.74569,51.51032,4992.23145
10214,51.49665,324.36411,4.73685,51.51815,5092.22754
10215,51.39587,323.34915,4.71628,51.52597,5062.71387
10216,51.39637,326.05496,4.7392,51.5338,5033.2002
10217,51.45441,324.99466,4.74189,51.54163,5058.70557
10218,51.52669,324.23669,4.7224,51.54945,5086.31885
10219,51.61168,322.70255,4.7116,51.55728,5039.61035
10220,51.71476,323.62665,4.72001,51.56511,4994.78955
10221,51.81049,324.55124,4.71108,51.57293,5020.2998
10222,51.86825,324.69757,4.7179,51.58076,5062.48779
10223,51.95245,324.82022,4.71547,51.58858,5117.63232
10224,52.0379,324.11835,4.6869,51.59641,5110.15918
10225,52.06475,323.56183,4.68425,51.60423,5072.44971
10226,52.11531,322.32211,4.67285,51.61206,5086.45898
10227,52.15047,325.48691,4.73592,51.61988,5100.46826
10228,52.18564,325.32098,4.71635,51.62771,5090.36816
10229,52.24012,323.96216,4.7299,51.63554,5052.26074
10230,52.29649,324.85059,4.73125,51.64336,5014.15381
10231,52.34901,323.78113,4.68583,51.65119,5046.36182
10232,52.41471,322.8847,4.71149,51.65902,5075.88525
10233,52.46655,323.50024,4.70647,51.66684,5033.69971
10234,52.46888,323.12357,4.68321,51.67467,5003.77881
10235,52.47271,325.35867,4.68792,51.67736,5037.1626
10236,52.4814,325.64548,4.68504,51.67408,5070.54639
10237,52.50235,324.65375,4.70483,51.6708,5092.8291
10238,52.52378,324.91617,4.71672,51.66751,5109.44824
10239,52.53511,325.61066,4.73577,51.66423,5126.06787
10240,52.52979,326.07474,4.74218,51.66095,5144.0835
10241,52.51885,325.72595,4.74832,51.65767,5162.81201
10242,52.53974,325.6489,4.73829,51.65439,5050.22461
10243,52.49163,327.33844,4.80656,51.65111,5080.11182
10244,52.46083,323.77747,4.72147,51.64783,5133.66113
10245,52.41866,323.02319,4.70004,51.64455,5108.00146
10246,52.36836,327.04666,4.71954,51.64127,5068.396
10247,52.31647,326.36566,4.76452,51.63798,5037.23486
10248,52.29191,325.88913,4.78822,51.6347,5006.07373
10249,52.18314,325.11472,4.77049,51.63142,5036.35986
10250,52.12762,324.19852,4.73432,51.62814,5076.9873
10251,52.02062,323.63519,4.70849,51.62485,5131.54639
10252,51.95714,327.26212,4.77755,51.62157,5186.10547
10253,51.87004,324.26071,4.76229,51.61829,5099.31836
10254,51.84721,326.73477,4.7752,51.61501,5064.50977
10255,51.82354,322.90759,4.71414,51.61172,5088.07764
10256,51.83618,324.06488,4.74504,51.60844,5106.59814
10257,51.85146,327.57449,4.76661,51.60516,5047.68945
10258,51.81248,325.46899,4.72307,51.60188,4988.78027
10259,51.78002,324.81934,4.73835,51.59859,5067.729
10260,51.7948,325.06812,4.7055,51.59531,5095.94678
10261,51.80429,324.57986,4.71867,51.59203,5115.08398
10262,51.78619,325.47021,4.72026,51.58875,5102.61133
10263,51.76387,326.32025,4.77287,51.58546,5034.1875
10264,51.76731,327.30276,4.73956,51.58218,5009.69727
10265,51.72121,325.80283,4.78876,51.5789,5119.97607
10266,51.69134,326.14398,4.75823,51.57561,5063.18262
10267,51.62748,326.68292,4.73212,51.57233,5034.28857
10268,51.62041,326.18298,4.76553,51.56905,5084.47314
10269,51.57751,325.68982,4.76978,51.56577,5114.75586
10270,51.55997,325.17648,4.76863,51.56248,5134.81787
10271,51.48555,327.18121,4.75378,51.5592,5154.88037
10272,51.43507,328.04156,4.75585,51.52912,5065.04346
10273,51.34461,323.96799,4.73861,51.42295,5018.5498
10274,51.29961,324.46024,4.73113,51.31678,5063.36035
10275,51.24489,323.15421,4.67763,51.3024,5086.0293
10276,51.20765,324.3371,4.71562,51.29181,5101.72168
10277,51.32955,325.72302,4.73255,51.28121,5117.41357
10278,51.39686,324.33704,4.76464,51.27061,5075.65039
10279,51.57159,325.7887,4.78997,51.26001,5031.51172
10280,51.62326,324.68216,4.7547,51.24942,5059.66943
10281,51.58132,327.30661,4.72765,51.23882,5089.9082
10282,51.61066,323.96964,4.71949,51.22822,5115.34521
10283,51.64803,325.72058,4.76429,51.21762,5140.78223
10284,51.65453,323.76648,4.7537,51.20702,5134.59033
10285,51.6258,325.39526,4.78822,51.19642,5110.88672
10286,51.63719,324.86551,4.71669,51.18582,5068.05908
10287,51.67811,325.59784,4.71714,51.17522,5025.23145
10288,51.73472,326.94128,4.79051,51.16462,5058.58301
10289,51.77477,325.99692,4.76525,51.15403,5080.45166
10290,51.75579,325.19061,4.7166,51.14342,5076.2251
10291,51.73681,326.33487,4.73485,51.13283,5071.99854
10292,51.68994,328.03857,4.73191,51.12223,5067.77246
10293,51.67215,325.10959,4.73984,51.11163,5072.12158
10294,51.65435,325.41382,4.7197,51.10103,5076.83203
10295,51.61262,324.72049,4.75946,51.09043,5093.13135
10296,51.59745,326.38577,4.76408,51.07983,5111.3252
10297,51.51085,323.56537,4.73983,51.06923,5125.76123
10298,51.48166,325.35602,4.75171,51.05863,5080.70068
10299,51.413,327.01788,4.72761,51.04803,5066.53418
10300,51.29848,327.02612,4.75873,51.03743,5107.45801
10301,51.2956,327.78699,4.7809,51.02684,5148.38135
10302,51.13283,325.71814,4.79622,51.01624,5174.50586
10303,50.95474,327.24454,4.74294,50.95874,5177.63037
10304,50.83442,324.9823,4.77043,50.81794,5115.06201
10305,50.76528,325.75137,4.72829,50.81517,5129.18066
10306,50.67247,326.81363,4.7361,50.66606,5143.2998
10307,50.58004,326.77393,4.78818,50.58248,5122.52686
10308,50.50745,324.86398,4.75343,50.62877,5060.62842
10309,50.44713,324.83615,4.7229,50.38761,5052.28613
10310,50.43523,327.47897,4.72171,50.37111,5139.61035
10311,50.49935,324.83716,4.74016,50.35461,5137.97803
10312,50.62653,324.51514,4.66623,50.3381,5089.18066
10313,50.80301,323.71371,4.72292,50.38028,5022.85303
10314,50.93478,326.09543,4.7255,50.35848,5028.64844
10315,50.90119,326.57977,4.75157,50.33668,5114.73291
10316,51.00007,323.57895,4.69584,50.38247,5061.32715
10317,51.0904,323.75732,4.70668,50.36066,5052.36621
10318,51.1839,325.47894,4.70279,50.33886,5095.89648
10319,51.25629,325.09525,4.73263,50.4613,5139.42627
10320,51.31997,326.6911,4.77554,50.5433,5072.13672
10321,51.38364,323.78204,4.73519,50.57169,5041.95068
10322,51.43215,323.06882,4.70109,50.60009,5086.83057
10323,51.45866,325.181,4.72298,50.62848,5131.71094
10324,51.45307,326.70862,4.72839,50.65896,5097.35498
10325,51.48143,324.89117,4.76929,50.69109,5058.52246
10326,51.48561,327.14243,4.73955,50.72322,5065.53516
10327,51.4898,323.04529,4.71656,50.75535,5072.54785
10328,51.54569,324.44888,4.69196,50.78748,5094.07568
10329,51.54033,325.55362,4.74079,50.81961,5123.14795
10330,51.61678,327.58893,4.76223,50.85174,5152.22021
10331,51.63005,328.16745,4.77541,50.88387,5091.46729
10332,51.64017,326.38983,4.73203,50.89035,5013.79395
10333,51.61818,327.76053,4.77541,50.89571,5128.03223
10334,51.63609,326.54144,4.7187,50.90107,5081.52637
10335,51.62081,325.08533,4.71412,50.90642,5049.2417
10336,51.63659,326.5462,4.75694,50.91178,5078.32129
10337,51.60053,323.96759,4.74582,50.91713,5107.40088
10338,51.556,326.88843,4.77276,50.92249,5105.2041
10339,51.50844,323.98529,4.73693,50.92785,5046.82129
10340,51.55291,325.16196,4.70631,50.9332,5034.17529
10341,51.59916,324.96179,4.77634,50.93856,5045.35449
10342,51.64629,324.18588,4.72485,50.94391,5056.45117
10343,51.69061,323.00116,4.70827,50.94927,5067.31152
10344,51.76805,324.15485,4.71411,50.95462,5078.17188
10345,51.77684,327.23865,4.76935,50.95998,5080.27539
10346,51.76232,327.58752,4.71439,50.96534,5057.08789
10347,51.77937,324.12698,4.75345,50.97069,5033.8999
10348,51.82061,327.63037,4.7497,50.97605,5035.69678
10349,51.82808,324.50537,4.76875,50.9814,5081.70752
10350,51.83555,325.27634,4.756,50.98676,5115.0498
10351,51.792,328.19843,4.74289,50.99212,5148.39209
10352,51.75295,326.01471,4.73444,50.99747,5117.25391
10353,51.69668,323.63171,4.77021,51.00283,5052.4375
10354,51.71557,324.09964,4.77983,51.00818,5091.26172
10355,51.66123,327.27002,4.83138,51.01353,5134.75439
10356,51.72794,326.10712,4.78534,51.01889,5079.6499
10357,51.83631,324.65793,4.73274,51.02424,5008.06641
10358,51.90152,325.6929,4.69991,51.02959,5111.48535
10359,51.89709,323.98389,4.68308,51.03495,5117.87402
10360,51.9012,324.44888,4.73036,51.0403,5058.20654
10361,51.84084,326.34711,4.72496,51.04566,5079.75488
10362,51.8751,325.33817,4.7015,51.05101,5114.91016
10363,51.92791,324.27698,4.69111,51.05637,5065.74561
10364,51.9075,324.26984,4.70212,51.06172,5005.2793
10365,51.96284,325.34665,4.69139,51.06707,5030.24463
10366,52.00391,325.23807,4.7065,51.17098,5057.03174
10367,52.07611,324.39261,4.68773,51.30664,5114.36377
10368,52.15124,323.7912,4.71085,51.43588,5153.08057
10369,52.20803,324.93747,4.71836,51.4573,5091.23975
10370,52.20926,328.15125,4.71237,51.47872,5080.05811
10371,52.20027,325.91684,4.68369,51.50014,5085.21826
10372,52.26532,325.76941,4.71935,51.52156,5090.37793
10373,52.28493,324.71323,4.73117,51.54298,5071.04785
10374,52.25924,323.98672,4.72495,51.5644,5047.59766
10375,52.29111,326.85818,4.73279,51.58582,5024.14746
10376,52.27684,324.92352,4.72427,51.60723,5068.71924
10377,52.36636,326.56674,4.66462,51.62865,5109.34814
10378,52.41338,324.57117,4.72893,51.65008,5137.1377
10379,52.53027,326.61215,4.75271,51.6715,5164.92725
10380,52.62246,327.22208,4.70465,51.80828,5126.62695
10381,52.71312,325.57098,4.69911,51.85524,5098.33496
10382,52.78239,328.55627,4.73145,51.9022,5095.15771
10383,52.76002,326.51929,4.74598,51.94916,5091.97998
10384,52.7965,325.17746,4.7223,52.10582,5099.2583
10385,52.87447,325.12793,4.70311,52.10323,5137.01855
10386,52.86912,327.94794,4.75759,52.10063,5165.86768
10387,52.89001,327.56961,4.71724,52.09803,5168.72363
10388,52.89394,328.82855,4.74041,52.09543,5169.91797
10389,52.93693,327.00171,4.76013,52.09283,5142.62158
10390,52.92651,327.23203,4.74443,52.09024,5117.37744
10391,52.92645,328.07919,4.73097,52.08764,5127.39209
10392,52.90036,329.43088,4.74383,52.08504,5137.40674
10393,52.87502,331.75705,4.77159,52.08244,5147.42188
10394,52.84968,330.22879,4.80203,52.07985,5159.63232
10395,52.82434,331.1824,4.79174,52.07725,5172.55566
10396,52.799,328.33292,4.79743,52.07465,5176.14551
10397,52.75826,329.44919,4.79173,52.07205,5128.77393
10398,52.70099,327.45236,4.80503,52.06945,5082.18408
10399,52.62434,328.22964,4.79264,52.06686,5049.12354
10400,52.63661,328.03568,4.79615,52.06426,5064.16553
10401,52.63954,330.203,4.79074,52.06166,5123.84326
10402,52.62547,330.64487,4.8342,52.05906,5111.96484
10403,52.62479,330.17426,4.74563,52.05647,5100.08643
10404,52.58073,328.61685,4.77615,52.05387,5105.93848
10405,52.56303,328.56436,4.75678,52.05127,5144.104
10406,52.49666,330.23846,4.77545,52.04867,5161.84082
10407,52.43913,329.4404,4.78284,52.04607,5119.64258
10408,52.43305,329.45987,4.79496,52.04348,5088.72559
10409,52.38819,328.34033,4.79281,52.04088,5119.73584
10410,52.34825,327.9718,4.76053,52.03828,5143.16504
10411,52.4146,330.35336,4.79401,52.03568,5124.94629
10412,52.42096,331.0253,4.78102,52.03308,5106.72754
10413,52.39869,332.0661,4.80995,52.03049,5110.89404
10414,52.36046,331.62067,4.79085,52.02789,5238.12988
10415,52.35261,327.8389,4.73337,52.02529,5095.55469
10416,52.30578,331.38663,4.78158,52.02269,5125.88721
10417,52.31055,328.83655,4.75005,52.0201,5156.22021
10418,52.23842,330.44455,4.72166,52.0175,5196.33936
10419,52.22439,327.12384,4.72905,52.0149,5236.93311
10420,52.16252,330.3493,4.79623,52.0123,5062.75293
10421,52.08414,330.41837,4.76105,52.0097,5135.18311
10422,52.06022,327.12247,4.7134,52.00711,5160.37207
10423,52.04639,327.07785,4.76375,52.00451,5177.44629
10424,52.04128,325.883,4.73254,52.00191,5173.02686
10425,52.0909,328.73328,4.74875,51.99931,5137.8877
10426,52.07573,329.48761,4.77855,51.99672,5150.37402
10427,52.07742,326.77814,4.74477,51.99412,5162.86035
10428,52.07973,327.38824,4.76803,51.99152,5164.84668
10429,51.98052,329.41095,4.76401,51.98892,5135.84863
10430,51.9464,327.96164,4.76622,51.98632,5106.85059
10431,51.92322,329.18332,4.74005,51.93745,5121.86426
10432,51.90763,329.54202,4.77055,51.97596,5160.26514
10433,51.86055,329.69867,4.82203,51.94942,5180.73535
10434,51.76907,330.10748,4.80269,51.96547,5148.23584
10435,51.76486,330.61682,4.79615,51.98259,5115.73584
10436,51.77378,330.10419,4.78922,51.95352,5146.40186
10437,51.79319,329.53836,4.7775,51.92445,5197.82129
10438,51.8453,330.24548,4.78987,51.89538,5184.89404
10439,51.90735,329.73941,4.8086,51.86631,5150.88818
10440,51.92612,329.41498,4.76938,51.83724,5117.29395
10441,51.93358,330.25696,4.79137,51.80817,5083.69971
10442,51.94104,331.04788,4.80299,51.7791,5107.91406
10443,51.9485,330.0304,4.78768,51.75003,5178.96924
10444,51.97007,329.22467,4.77547,51.72096,5149.18555
10445,51.91684,330.5455,4.76354,51.69189,5101.92676
10446,51.89145,330.0874,4.77248,51.67319,5132.5835
10447,51.94115,328.94931,4.76918,51.66288,5176.75293
10448,51.92693,329.71869,4.76832,51.65258,5144.35645
10449,51.88202,327.22275,4.79091,51.64228,5091.48389
10450,51.86858,327.38153,4.79922,51.63197,5125.40283
10451,51.86754,327.94324,4.85017,51.62167,5159.32178
10452,51.87983,328.68466,4.81007,51.61137,5164.63379
10453,51.92616,331.02957,4.77276,51.60106,5146.71924
10454,51.97947,331.30585,4.80527,51.59076,5131.0542
10455,52.04382,329.0538,4.78299,51.58046,5156.56641
10456,52.08627,332.36319,4.80296,51.57015,5182.07861
10457,52.06778,329.44247,4.79135,51.55985,5187.58105
10458,52.03816,329.82169,4.784,51.54955,5176.81641
10459,52.0426,331.29028,4.78046,51.53924,5145.17578
10460,52.05241,328.99466,4.78616,51.52894,5088.1748
10461,51.99718,329.51801,4.80882,51.51863,5087.36572
10462,52.03609,327.82867,4.79413,51.50833,5135.69189
10463,51.99697,328.50833,4.81365,51.49803,5126.97266
10464,51.94773,330.07443,4.78884,51.48772,5118.25342
10465,51.91043,329.06622,4.80124,51.47742,5126.87744
10466,51.8504,328.84387,4.7967,51.46712,5141.24561
10467,51.75698,331.28656,4.8135,51.45681,5157.37207
10468,51.65348,329.73401,4.76968,51.44651,5183.37744
10469,51.59976,328.46323,4.83278,51.43621,5209.3833
10470,51.48727,331.18286,4.83845,51.40412,5203.43164
10471,51.39961,332.12207,4.79932,51.36821,5109.63721
10472,51.35623,329.00909,4.79522,51.3323,5156.06104
10473,51.27188,329.76691,4.78943,51.26513,5202.48486
10474,51.15326,329.70706,4.83508,51.15987,5184.71387
10475,51.10722,330.97729,4.80111,51.05462,5167.55713
10476,51.00601,329.25281,4.76372,50.96096,5157.68701
10477,51.01125,327.60107,4.78684,50.87676,5147.81689
10478,50.79922,328.1825,4.81552,50.79256,5127.93701
10479,50.76297,327.06195,4.79624,50.75872,5104.73096
10480,50.74959,327.83096,4.74934,50.75193,5093.41699
10481,50.86196,327.14218,4.77658,50.74515,5104.1499
10482,50.90279,329.20432,4.75759,50.73837,5136.9624
10483,50.97531,329.3006,4.75242,50.73159,5177.11963
10484,50.91463,331.03455,4.78396,50.7248,5151.17139
10485,51.01032,330.62573,4.78909,50.71802,5089.6748
10486,51.03825,330.95676,4.81863,50.71124,5154.854
10487,51.02718,326.85965,4.74738,50.70446,5153.97314
10488,51.05184,329.81192,4.78658,50.69767,5094.33691
10489,51.034,328.95688,4.79787,50.69089,5111.99707
10490,51.01445,329.4295,4.76367,50.68411,5151.82666
10491,50.99349,330.11685,4.77895,50.67733,5179.80713
10492,50.92932,330.01263,4.80539,50.67054,5140.58789
10493,50.93886,327.97867,4.75514,50.66376,5101.36816
10494,50.88684,329.65833,4.74974,50.65697,5133.70557
10495,50.87632,327.97934,4.76069,50.65019,5169.82471
10496,50.76682,327.87979,4.79937,50.64341,5141.00146
10497,50.78342,328.28043,4.80082,50.61058,5058.97852
